Station,Date,Year,Month,Day,Daily_Rainfall_Total_mm,Mean_Temperature,Max_Temperature,Min_Temperature,Latitude,Longitude,Date_mine,Month_Name,Week,Weekday
Changi,2014-09-09,2014,9,9,1,28.2,31.9,25,1.3678,103.9826,2023-09-09,September,37,3
Changi,2014-09-10,2014,9,10,3.2,28.7,31.6,25.5,1.3678,103.9826,2023-09-10,September,37,4
Changi,2014-09-11,2014,9,11,1.4,27.4,30.5,24.9,1.3678,103.9826,2023-09-11,September,37,5
Changi,2014-09-12,2014,9,12,0,28.4,31.4,25,1.3678,103.9826,2023-09-12,September,37,6
Changi,2014-09-13,2014,9,13,0,28.9,31.9,26.1,1.3678,103.9826,2023-09-13,September,37,7
Changi,2014-09-14,2014,9,14,0,29,31.5,27,1.3678,103.9826,2023-09-14,September,37,1
Changi,2014-09-15,2014,9,15,0,29.2,32.5,27.2,1.3678,103.9826,2023-09-15,September,38,2
Changi,2014-09-16,2014,9,16,0,29.2,32.8,26.9,1.3678,103.9826,2023-09-16,September,38,3
Changi,2014-09-17,2014,9,17,0,28.9,31.7,27.2,1.3678,103.9826,2023-09-17,September,38,4
Changi,2014-09-18,2014,9,18,0,29.2,32.3,27.4,1.3678,103.9826,2023-09-18,September,38,5
Changi,2014-09-19,2014,9,19,0,29.5,32.9,27.3,1.3678,103.9826,2023-09-19,September,38,6
Changi,2014-09-20,2014,9,20,31.6,28.1,32.2,22.4,1.3678,103.9826,2023-09-20,September,38,7
Changi,2014-09-21,2014,9,21,3.6,27.7,31.3,23.5,1.3678,103.9826,2023-09-21,September,38,1
Changi,2014-09-22,2014,9,22,0,29,33.2,25.4,1.3678,103.9826,2023-09-22,September,39,2
Changi,2014-09-23,2014,9,23,0,29.2,32.4,26.9,1.3678,103.9826,2023-09-23,September,39,3
Changi,2014-09-24,2014,9,24,9.4,28.7,32.2,24.9,1.3678,103.9826,2023-09-24,September,39,4
Changi,2014-09-25,2014,9,25,23.4,26.4,29.4,23.3,1.3678,103.9826,2023-09-25,September,39,5
Changi,2014-09-26,2014,9,26,0,28.3,32.3,25.6,1.3678,103.9826,2023-09-26,September,39,6
Changi,2014-09-27,2014,9,27,0,28.7,32.6,26.3,1.3678,103.9826,2023-09-27,September,39,7
Changi,2014-09-28,2014,9,28,0,28.9,32.1,26.8,1.3678,103.9826,2023-09-28,September,39,1
Changi,2014-09-29,2014,9,29,0,28.9,31.3,26.9,1.3678,103.9826,2023-09-29,September,40,2
Changi,2014-09-30,2014,9,30,0,29.1,32.3,27,1.3678,103.9826,2023-09-30,September,40,3
Changi,2014-10-01,2014,10,1,0,29.1,32.6,27,1.3678,103.9826,2023-10-01,October,40,4
Changi,2014-10-02,2014,10,2,0,28.9,31.5,26.8,1.3678,103.9826,2023-10-02,October,40,5
Changi,2014-10-03,2014,10,3,0,28.9,32.6,25.9,1.3678,103.9826,2023-10-03,October,40,6
Changi,2014-10-04,2014,10,4,6.6,27.5,30.2,24.1,1.3678,103.9826,2023-10-04,October,40,7
Changi,2014-10-05,2014,10,5,0,27.2,30.8,25.2,1.3678,103.9826,2023-10-05,October,40,1
Changi,2014-10-06,2014,10,6,0,28.7,31.9,25.8,1.3678,103.9826,2023-10-06,October,41,2
Changi,2014-10-07,2014,10,7,0,29,32,27,1.3678,103.9826,2023-10-07,October,41,3
Changi,2014-10-08,2014,10,8,0,29.3,32.2,27,1.3678,103.9826,2023-10-08,October,41,4
Changi,2014-10-09,2014,10,9,0,29.2,32.1,27.4,1.3678,103.9826,2023-10-09,October,41,5
Changi,2014-10-10,2014,10,10,0,29.5,32.6,27.8,1.3678,103.9826,2023-10-10,October,41,6
Changi,2014-10-11,2014,10,11,0,28.8,32.2,26.8,1.3678,103.9826,2023-10-11,October,41,7
Changi,2014-10-12,2014,10,12,0,28.4,32.6,26.5,1.3678,103.9826,2023-10-12,October,41,1
Changi,2014-10-13,2014,10,13,0,29.1,34.1,26.4,1.3678,103.9826,2023-10-13,October,42,2
Changi,2014-10-14,2014,10,14,0,28.5,33.8,26,1.3678,103.9826,2023-10-14,October,42,3
Changi,2014-10-15,2014,10,15,0,29,32.8,26.3,1.3678,103.9826,2023-10-15,October,42,4
Changi,2014-10-16,2014,10,16,32.6,27.5,31.2,24.2,1.3678,103.9826,2023-10-16,October,42,5
Changi,2014-10-17,2014,10,17,2.4,28.4,32.4,25.6,1.3678,103.9826,2023-10-17,October,42,6
Changi,2014-10-18,2014,10,18,2.8,27.4,31.6,24.7,1.3678,103.9826,2023-10-18,October,42,7
Changi,2014-10-19,2014,10,19,0,27.6,32,24.8,1.3678,103.9826,2023-10-19,October,42,1
Changi,2014-10-20,2014,10,20,0,28.8,32.5,25.4,1.3678,103.9826,2023-10-20,October,43,2
Changi,2014-10-21,2014,10,21,4.6,27.2,29.3,24.9,1.3678,103.9826,2023-10-21,October,43,3
Changi,2014-10-22,2014,10,22,6,26,28.1,24.8,1.3678,103.9826,2023-10-22,October,43,4
Changi,2014-10-23,2014,10,23,0,28.2,32.4,25,1.3678,103.9826,2023-10-23,October,43,5
Changi,2014-10-24,2014,10,24,0,28.7,33.1,25.1,1.3678,103.9826,2023-10-24,October,43,6
Changi,2014-10-25,2014,10,25,0,29.2,33.2,26.1,1.3678,103.9826,2023-10-25,October,43,7
Changi,2014-10-26,2014,10,26,0,29.4,33.1,26.9,1.3678,103.9826,2023-10-26,October,43,1
Changi,2014-10-27,2014,10,27,32.8,27.5,32.1,24.4,1.3678,103.9826,2023-10-27,October,44,2
Changi,2014-10-28,2014,10,28,3.2,28,32.4,25,1.3678,103.9826,2023-10-28,October,44,3
Changi,2014-10-29,2014,10,29,0,29,33,25.7,1.3678,103.9826,2023-10-29,October,44,4
Changi,2014-10-30,2014,10,30,11.6,28.5,33.5,24.9,1.3678,103.9826,2023-10-30,October,44,5
Changi,2014-10-31,2014,10,31,17.4,27.7,32.6,24,1.3678,103.9826,2023-10-31,October,44,6
Changi,2014-11-01,2014,11,1,4.4,28.3,31.8,25.8,1.3678,103.9826,2023-11-01,November,44,7
Changi,2014-11-02,2014,11,2,0,29.3,32.6,26.1,1.3678,103.9826,2023-11-02,November,44,1
Changi,2014-11-03,2014,11,3,0,29.6,32.7,26.7,1.3678,103.9826,2023-11-03,November,45,2
Changi,2014-11-04,2014,11,4,0,29.7,32.9,26.9,1.3678,103.9826,2023-11-04,November,45,3
Changi,2014-11-05,2014,11,5,20.6,27.7,33.4,23.8,1.3678,103.9826,2023-11-05,November,45,4
Changi,2014-11-06,2014,11,6,12.4,26.1,30.7,22.8,1.3678,103.9826,2023-11-06,November,45,5
Changi,2014-11-07,2014,11,7,10.4,26.5,31.6,24.1,1.3678,103.9826,2023-11-07,November,45,6
Changi,2014-11-08,2014,11,8,50.4,27.2,32.4,23.2,1.3678,103.9826,2023-11-08,November,45,7
Changi,2014-11-09,2014,11,9,4.4,27.3,30.4,24,1.3678,103.9826,2023-11-09,November,45,1
Changi,2014-11-10,2014,11,10,1.4,27.1,30,25.1,1.3678,103.9826,2023-11-10,November,46,2
Changi,2014-11-11,2014,11,11,5,26.7,31.6,24.3,1.3678,103.9826,2023-11-11,November,46,3
Changi,2014-11-12,2014,11,12,0.4,27.2,32.3,24.4,1.3678,103.9826,2023-11-12,November,46,4
Changi,2014-11-13,2014,11,13,64.4,27,32,22.2,1.3678,103.9826,2023-11-13,November,46,5
Changi,2014-11-14,2014,11,14,0.2,27.8,32.8,25,1.3678,103.9826,2023-11-14,November,46,6
Changi,2014-11-15,2014,11,15,13.6,27.1,30.9,24.4,1.3678,103.9826,2023-11-15,November,46,7
Changi,2014-11-16,2014,11,16,8,26.4,30.8,24.5,1.3678,103.9826,2023-11-16,November,46,1
Changi,2014-11-17,2014,11,17,0.2,26.5,32,24.7,1.3678,103.9826,2023-11-17,November,47,2
Changi,2014-11-18,2014,11,18,7.6,25.6,26.9,24.8,1.3678,103.9826,2023-11-18,November,47,3
Changi,2014-11-19,2014,11,19,0,27.6,32.3,24.6,1.3678,103.9826,2023-11-19,November,47,4
Changi,2014-11-20,2014,11,20,0,27.8,31.5,25.9,1.3678,103.9826,2023-11-20,November,47,5
Changi,2014-11-21,2014,11,21,0.2,27.4,30.9,25.3,1.3678,103.9826,2023-11-21,November,47,6
Changi,2014-11-22,2014,11,22,1.6,27.9,32.3,25.5,1.3678,103.9826,2023-11-22,November,47,7
Changi,2014-11-23,2014,11,23,3.2,27.9,32.1,25.9,1.3678,103.9826,2023-11-23,November,47,1
Changi,2014-11-24,2014,11,24,1.6,27.7,32.1,24.9,1.3678,103.9826,2023-11-24,November,48,2
Changi,2014-11-25,2014,11,25,0.2,28,32.7,25.4,1.3678,103.9826,2023-11-25,November,48,3
Changi,2014-11-26,2014,11,26,39.4,27.3,32.5,23.7,1.3678,103.9826,2023-11-26,November,48,4
Changi,2014-11-27,2014,11,27,0,27.7,31,25.2,1.3678,103.9826,2023-11-27,November,48,5
Changi,2014-11-28,2014,11,28,0.6,28,30.9,26.2,1.3678,103.9826,2023-11-28,November,48,6
Changi,2014-11-29,2014,11,29,0.6,26.6,31.4,24.9,1.3678,103.9826,2023-11-29,November,48,7
Changi,2014-11-30,2014,11,30,0,27.9,31,24.8,1.3678,103.9826,2023-11-30,November,48,1
Changi,2014-12-01,2014,12,1,26.4,26.4,29.8,22.4,1.3678,103.9826,2023-12-01,December,49,2
Changi,2014-12-02,2014,12,2,0,28,32.7,24.9,1.3678,103.9826,2023-12-02,December,49,3
Changi,2014-12-03,2014,12,3,0,28.6,33.5,25.6,1.3678,103.9826,2023-12-03,December,49,4
Changi,2014-12-04,2014,12,4,18.8,25.9,27.6,23.6,1.3678,103.9826,2023-12-04,December,49,5
Changi,2014-12-05,2014,12,5,0,28,32,24.8,1.3678,103.9826,2023-12-05,December,49,6
Changi,2014-12-06,2014,12,6,27.4,26.8,30,23.4,1.3678,103.9826,2023-12-06,December,49,7
Changi,2014-12-07,2014,12,7,35.2,26.8,33.6,23.8,1.3678,103.9826,2023-12-07,December,49,1
Changi,2014-12-08,2014,12,8,0,27,30.4,24.5,1.3678,103.9826,2023-12-08,December,50,2
Changi,2014-12-09,2014,12,9,0,28,31.4,25.1,1.3678,103.9826,2023-12-09,December,50,3
Changi,2014-12-10,2014,12,10,0,28.4,32.1,26,1.3678,103.9826,2023-12-10,December,50,4
Changi,2014-12-11,2014,12,11,0,28.2,31.8,25.7,1.3678,103.9826,2023-12-11,December,50,5
Changi,2014-12-12,2014,12,12,0,28.4,32.2,25.7,1.3678,103.9826,2023-12-12,December,50,6
Changi,2014-12-13,2014,12,13,0,28.6,32,26,1.3678,103.9826,2023-12-13,December,50,7
Changi,2014-12-14,2014,12,14,0,28.9,32.4,26.1,1.3678,103.9826,2023-12-14,December,50,1
Changi,2014-12-15,2014,12,15,0,27.9,32,25.6,1.3678,103.9826,2023-12-15,December,51,2
Changi,2014-12-16,2014,12,16,5,26.8,29.4,25.7,1.3678,103.9826,2023-12-16,December,51,3
Changi,2014-12-17,2014,12,17,17.6,26.4,30,24,1.3678,103.9826,2023-12-17,December,51,4
Changi,2014-12-18,2014,12,18,0,27.8,31.7,25.2,1.3678,103.9826,2023-12-18,December,51,5
Changi,2014-12-19,2014,12,19,15.6,25.2,26.4,24.2,1.3678,103.9826,2023-12-19,December,51,6
Changi,2014-12-20,2014,12,20,0.4,26.9,32.1,24.5,1.3678,103.9826,2023-12-20,December,51,7
Changi,2014-12-21,2014,12,21,0.4,27.2,31.4,25.2,1.3678,103.9826,2023-12-21,December,51,1
Changi,2014-12-22,2014,12,22,0.6,26.8,30.1,24.6,1.3678,103.9826,2023-12-22,December,52,2
Changi,2014-12-23,2014,12,23,0.2,26.4,28.8,25.2,1.3678,103.9826,2023-12-23,December,52,3
Changi,2014-12-24,2014,12,24,0.6,26.9,30.9,25,1.3678,103.9826,2023-12-24,December,52,4
Changi,2014-12-25,2014,12,25,36.4,27.3,30.4,25.1,1.3678,103.9826,2023-12-25,December,52,5
Changi,2014-12-26,2014,12,26,48.2,25.4,29.8,23.7,1.3678,103.9826,2023-12-26,December,52,6
Changi,2014-12-27,2014,12,27,9.6,26,30.3,23.8,1.3678,103.9826,2023-12-27,December,52,7
Changi,2014-12-28,2014,12,28,1.2,26.2,29.9,24.2,1.3678,103.9826,2023-12-28,December,52,1
Changi,2014-12-29,2014,12,29,2,25.8,28.9,24.2,1.3678,103.9826,2023-12-29,December,1,2
Changi,2014-12-30,2014,12,30,0,25.5,27.1,24.4,1.3678,103.9826,2023-12-30,December,1,3
Changi,2014-12-31,2014,12,31,0,26.3,29.2,24.8,1.3678,103.9826,2023-12-31,December,1,4
Changi,2015-01-01,2015,1,1,0.6,25.8,27.5,24.8,1.3678,103.9826,2023-01-01,January,1,5
Changi,2015-01-02,2015,1,2,0,26.8,30.3,24.5,1.3678,103.9826,2023-01-02,January,1,6
Changi,2015-01-03,2015,1,3,0,27.1,30.7,24.6,1.3678,103.9826,2023-01-03,January,1,7
Changi,2015-01-04,2015,1,4,0,27.7,32.1,24.8,1.3678,103.9826,2023-01-04,January,1,1
Changi,2015-01-05,2015,1,5,0,27.8,32.4,25,1.3678,103.9826,2023-01-05,January,2,2
Changi,2015-01-06,2015,1,6,21.8,26.6,31.3,24.2,1.3678,103.9826,2023-01-06,January,2,3
Changi,2015-01-07,2015,1,7,22.4,26.2,31.1,23.3,1.3678,103.9826,2023-01-07,January,2,4
Changi,2015-01-08,2015,1,8,0.8,25.8,30,24.4,1.3678,103.9826,2023-01-08,January,2,5
Changi,2015-01-09,2015,1,9,0.4,25,27,23.9,1.3678,103.9826,2023-01-09,January,2,6
Changi,2015-01-10,2015,1,10,33.6,25.9,30.7,23.7,1.3678,103.9826,2023-01-10,January,2,7
Changi,2015-01-11,2015,1,11,0,26.7,29.9,24.7,1.3678,103.9826,2023-01-11,January,2,1
Changi,2015-01-12,2015,1,12,0,27.3,30.9,25.4,1.3678,103.9826,2023-01-12,January,3,2
Changi,2015-01-13,2015,1,13,0,27.4,31.5,24.8,1.3678,103.9826,2023-01-13,January,3,3
Changi,2015-01-14,2015,1,14,0,27.6,30.8,25.5,1.3678,103.9826,2023-01-14,January,3,4
Changi,2015-01-15,2015,1,15,0,27.2,31.1,24.8,1.3678,103.9826,2023-01-15,January,3,5
Changi,2015-01-16,2015,1,16,0,26.9,31,24.2,1.3678,103.9826,2023-01-16,January,3,6
Changi,2015-01-17,2015,1,17,0,26.8,30.9,24,1.3678,103.9826,2023-01-17,January,3,7
Changi,2015-01-18,2015,1,18,0,26.7,30.6,23.9,1.3678,103.9826,2023-01-18,January,3,1
Changi,2015-01-19,2015,1,19,0,27,30.8,24.7,1.3678,103.9826,2023-01-19,January,4,2
Changi,2015-01-20,2015,1,20,0,27,30.7,25,1.3678,103.9826,2023-01-20,January,4,3
Changi,2015-01-21,2015,1,21,0,26.9,30.7,25.2,1.3678,103.9826,2023-01-21,January,4,4
Changi,2015-01-22,2015,1,22,0,27.2,30.9,25.4,1.3678,103.9826,2023-01-22,January,4,5
Changi,2015-01-23,2015,1,23,0,26.8,30.4,24.4,1.3678,103.9826,2023-01-23,January,4,6
Changi,2015-01-24,2015,1,24,0,27,30.9,24.8,1.3678,103.9826,2023-01-24,January,4,7
Changi,2015-01-25,2015,1,25,0,27.1,30.6,25.2,1.3678,103.9826,2023-01-25,January,4,1
Changi,2015-01-26,2015,1,26,0,27,30.7,25,1.3678,103.9826,2023-01-26,January,5,2
Changi,2015-01-27,2015,1,27,0,27.3,31.3,24.7,1.3678,103.9826,2023-01-27,January,5,3
Changi,2015-01-28,2015,1,28,0,27.4,31.8,24,1.3678,103.9826,2023-01-28,January,5,4
Changi,2015-01-29,2015,1,29,0,26.5,29.4,25.1,1.3678,103.9826,2023-01-29,January,5,5
Changi,2015-01-30,2015,1,30,0,26.9,31.2,24.6,1.3678,103.9826,2023-01-30,January,5,6
Changi,2015-01-31,2015,1,31,0,27.3,31.8,25,1.3678,103.9826,2023-01-31,January,5,7
Changi,2015-02-01,2015,2,1,0,26.5,31.2,23.7,1.3678,103.9826,2023-02-01,February,5,1
Changi,2015-02-02,2015,2,2,3.4,25.9,29.1,23.8,1.3678,103.9826,2023-02-02,February,6,2
Changi,2015-02-03,2015,2,3,0.2,25.8,29.6,24.1,1.3678,103.9826,2023-02-03,February,6,3
Changi,2015-02-04,2015,2,4,0.2,25.8,28.5,23.6,1.3678,103.9826,2023-02-04,February,6,4
Changi,2015-02-05,2015,2,5,0,26.9,30.8,25.2,1.3678,103.9826,2023-02-05,February,6,5
Changi,2015-02-06,2015,2,6,10.8,26.2,30,23.6,1.3678,103.9826,2023-02-06,February,6,6
Changi,2015-02-07,2015,2,7,0.2,26.7,30.6,24.9,1.3678,103.9826,2023-02-07,February,6,7
Changi,2015-02-08,2015,2,8,0,26.7,30.5,24.4,1.3678,103.9826,2023-02-08,February,6,1
Changi,2015-02-09,2015,2,9,0,26.9,30.7,25,1.3678,103.9826,2023-02-09,February,7,2
Changi,2015-02-10,2015,2,10,0,26.7,30.4,24.5,1.3678,103.9826,2023-02-10,February,7,3
Changi,2015-02-11,2015,2,11,0,26.6,31.1,23.6,1.3678,103.9826,2023-02-11,February,7,4
Changi,2015-02-12,2015,2,12,0,26.3,30.8,23.3,1.3678,103.9826,2023-02-12,February,7,5
Changi,2015-02-13,2015,2,13,0,26.6,30.8,24,1.3678,103.9826,2023-02-13,February,7,6
Changi,2015-02-14,2015,2,14,0,26.8,30.9,23.7,1.3678,103.9826,2023-02-14,February,7,7
Changi,2015-02-15,2015,2,15,0,27.1,32,23.9,1.3678,103.9826,2023-02-15,February,7,1
Changi,2015-02-16,2015,2,16,0,27.4,32,24.7,1.3678,103.9826,2023-02-16,February,8,2
Changi,2015-02-17,2015,2,17,0,27.4,32,24.7,1.3678,103.9826,2023-02-17,February,8,3
Changi,2015-02-18,2015,2,18,0,27.8,32.4,24.9,1.3678,103.9826,2023-02-18,February,8,4
Changi,2015-02-19,2015,2,19,4,26.5,30.9,23.1,1.3678,103.9826,2023-02-19,February,8,5
Changi,2015-02-20,2015,2,20,0,27.5,32.2,25.3,1.3678,103.9826,2023-02-20,February,8,6
Changi,2015-02-21,2015,2,21,0,27.3,32.1,24.6,1.3678,103.9826,2023-02-21,February,8,7
Changi,2015-02-22,2015,2,22,0,27.3,31.6,24.5,1.3678,103.9826,2023-02-22,February,8,1
Changi,2015-02-23,2015,2,23,0,28,33.6,25.2,1.3678,103.9826,2023-02-23,February,9,2
Changi,2015-02-24,2015,2,24,0,27.4,31.3,24.8,1.3678,103.9826,2023-02-24,February,9,3
Changi,2015-02-25,2015,2,25,0,27.6,32.5,24.7,1.3678,103.9826,2023-02-25,February,9,4
Changi,2015-02-26,2015,2,26,0,27.4,31.8,25,1.3678,103.9826,2023-02-26,February,9,5
Changi,2015-02-27,2015,2,27,0,27.9,32.7,25.1,1.3678,103.9826,2023-02-27,February,9,6
Changi,2015-02-28,2015,2,28,0,28.3,33.1,25.4,1.3678,103.9826,2023-02-28,February,9,7
Changi,2015-03-01,2015,3,1,0,28.4,33.3,25.4,1.3678,103.9826,2023-03-01,March,9,1
Changi,2015-03-02,2015,3,2,0,28.3,33.5,25.1,1.3678,103.9826,2023-03-02,March,10,2
Changi,2015-03-03,2015,3,3,0,28.4,32.9,25.8,1.3678,103.9826,2023-03-03,March,10,3
Changi,2015-03-04,2015,3,4,14,27.6,34.4,23.4,1.3678,103.9826,2023-03-04,March,10,4
Changi,2015-03-05,2015,3,5,0,27.8,32.9,24.7,1.3678,103.9826,2023-03-05,March,10,5
Changi,2015-03-06,2015,3,6,0,27.9,32.7,24,1.3678,103.9826,2023-03-06,March,10,6
Changi,2015-03-07,2015,3,7,0,28.3,33,25,1.3678,103.9826,2023-03-07,March,10,7
Changi,2015-03-08,2015,3,8,0,28.3,33.3,25.8,1.3678,103.9826,2023-03-08,March,10,1
Changi,2015-03-09,2015,3,9,0,28.6,32.4,26.1,1.3678,103.9826,2023-03-09,March,11,2
Changi,2015-03-10,2015,3,10,0,28.4,33.7,25.4,1.3678,103.9826,2023-03-10,March,11,3
Changi,2015-03-11,2015,3,11,46,25.5,28.2,23.7,1.3678,103.9826,2023-03-11,March,11,4
Changi,2015-03-12,2015,3,12,0,27.3,31.1,25,1.3678,103.9826,2023-03-12,March,11,5
Changi,2015-03-13,2015,3,13,0,27.7,31.7,25.1,1.3678,103.9826,2023-03-13,March,11,6
Changi,2015-03-14,2015,3,14,0,28,32.6,24.8,1.3678,103.9826,2023-03-14,March,11,7
Changi,2015-03-15,2015,3,15,0,27.9,31.5,25.7,1.3678,103.9826,2023-03-15,March,11,1
Changi,2015-03-16,2015,3,16,0,28.4,32.8,25.9,1.3678,103.9826,2023-03-16,March,12,2
Changi,2015-03-17,2015,3,17,0,28.3,32.3,26,1.3678,103.9826,2023-03-17,March,12,3
Changi,2015-03-18,2015,3,18,0,28.3,32.9,26,1.3678,103.9826,2023-03-18,March,12,4
Changi,2015-03-19,2015,3,19,0,28.3,32.2,26.3,1.3678,103.9826,2023-03-19,March,12,5
Changi,2015-03-20,2015,3,20,0,28.5,32.7,25.9,1.3678,103.9826,2023-03-20,March,12,6
Changi,2015-03-21,2015,3,21,0,28.7,33.4,26.6,1.3678,103.9826,2023-03-21,March,12,7
Changi,2015-03-22,2015,3,22,6.4,27.6,32.7,23.6,1.3678,103.9826,2023-03-22,March,12,1
Changi,2015-03-23,2015,3,23,0,28.6,32.9,26,1.3678,103.9826,2023-03-23,March,13,2
Changi,2015-03-24,2015,3,24,0,28.6,32.5,26.3,1.3678,103.9826,2023-03-24,March,13,3
Changi,2015-03-25,2015,3,25,0,29,33,26.9,1.3678,103.9826,2023-03-25,March,13,4
Changi,2015-03-26,2015,3,26,0,29,32.9,26.6,1.3678,103.9826,2023-03-26,March,13,5
Changi,2015-03-27,2015,3,27,0,28.9,33.1,26.5,1.3678,103.9826,2023-03-27,March,13,6
Changi,2015-03-28,2015,3,28,0,28.7,32.7,26.7,1.3678,103.9826,2023-03-28,March,13,7
Changi,2015-03-29,2015,3,29,9.2,27,28.7,24.8,1.3678,103.9826,2023-03-29,March,13,1
Changi,2015-03-30,2015,3,30,0,28.6,33,25.5,1.3678,103.9826,2023-03-30,March,14,2
Changi,2015-03-31,2015,3,31,8.8,27.9,32,26.1,1.3678,103.9826,2023-03-31,March,14,3
Changi,2015-04-01,2015,4,1,13.8,27.1,33.2,24.5,1.3678,103.9826,2023-04-01,April,14,4
Changi,2015-04-02,2015,4,2,11.4,27,33.4,24.7,1.3678,103.9826,2023-04-02,April,14,5
Changi,2015-04-03,2015,4,3,0,27.6,30.9,25.8,1.3678,103.9826,2023-04-03,April,14,6
Changi,2015-04-04,2015,4,4,0,28.9,33.2,25.8,1.3678,103.9826,2023-04-04,April,14,7
Changi,2015-04-05,2015,4,5,9.8,27.7,31.7,25.1,1.3678,103.9826,2023-04-05,April,14,1
Changi,2015-04-06,2015,4,6,1.6,28.4,33,26,1.3678,103.9826,2023-04-06,April,15,2
Changi,2015-04-07,2015,4,7,0,29.2,33.2,26.8,1.3678,103.9826,2023-04-07,April,15,3
Changi,2015-04-08,2015,4,8,0,29.3,33.6,26.4,1.3678,103.9826,2023-04-08,April,15,4
Changi,2015-04-09,2015,4,9,0,29.1,32.8,26.7,1.3678,103.9826,2023-04-09,April,15,5
Changi,2015-04-10,2015,4,10,0.4,29.3,33.7,26.9,1.3678,103.9826,2023-04-10,April,15,6
Changi,2015-04-11,2015,4,11,0,28.2,31.6,26.4,1.3678,103.9826,2023-04-11,April,15,7
Changi,2015-04-12,2015,4,12,0,28.8,33.8,25.9,1.3678,103.9826,2023-04-12,April,15,1
Changi,2015-04-13,2015,4,13,0,29.3,33.5,26.4,1.3678,103.9826,2023-04-13,April,16,2
Changi,2015-04-14,2015,4,14,0,29.2,33.6,26.4,1.3678,103.9826,2023-04-14,April,16,3
Changi,2015-04-15,2015,4,15,0,29.1,33.1,26.1,1.3678,103.9826,2023-04-15,April,16,4
Changi,2015-04-16,2015,4,16,0,29.6,33.5,27.2,1.3678,103.9826,2023-04-16,April,16,5
Changi,2015-04-17,2015,4,17,0.6,29.6,34,26.8,1.3678,103.9826,2023-04-17,April,16,6
Changi,2015-04-18,2015,4,18,0,29.6,34.4,26.6,1.3678,103.9826,2023-04-18,April,16,7
Changi,2015-04-19,2015,4,19,8.2,28.3,33.7,24,1.3678,103.9826,2023-04-19,April,16,1
Changi,2015-04-20,2015,4,20,0,28.8,33.1,26.5,1.3678,103.9826,2023-04-20,April,17,2
Changi,2015-04-21,2015,4,21,3.2,27.9,33.7,24.8,1.3678,103.9826,2023-04-21,April,17,3
Changi,2015-04-22,2015,4,22,0,28.8,33.5,25.7,1.3678,103.9826,2023-04-22,April,17,4
Changi,2015-04-23,2015,4,23,0,29.5,33.7,26.4,1.3678,103.9826,2023-04-23,April,17,5
Changi,2015-04-24,2015,4,24,1.6,28.7,34.1,26.6,1.3678,103.9826,2023-04-24,April,17,6
Changi,2015-04-25,2015,4,25,0,28.8,33.3,26.1,1.3678,103.9826,2023-04-25,April,17,7
Changi,2015-04-26,2015,4,26,18.8,27.9,31.7,24.4,1.3678,103.9826,2023-04-26,April,17,1
Changi,2015-04-27,2015,4,27,0.4,27.9,32.9,26.2,1.3678,103.9826,2023-04-27,April,18,2
Changi,2015-04-28,2015,4,28,0.2,28.3,33.3,25.3,1.3678,103.9826,2023-04-28,April,18,3
Changi,2015-04-29,2015,4,29,0,28.7,32.6,26,1.3678,103.9826,2023-04-29,April,18,4
Changi,2015-04-30,2015,4,30,3.2,27.4,33.2,25,1.3678,103.9826,2023-04-30,April,18,5
Changi,2015-05-01,2015,5,1,0,27.7,32.6,25.4,1.3678,103.9826,2023-05-01,May,18,6
Changi,2015-05-02,2015,5,2,16.4,28,32.4,24,1.3678,103.9826,2023-05-02,May,18,7
Changi,2015-05-03,2015,5,3,22.2,26.7,29.5,24,1.3678,103.9826,2023-05-03,May,18,1
Changi,2015-05-04,2015,5,4,5,27,31.1,24.4,1.3678,103.9826,2023-05-04,May,19,2
Changi,2015-05-05,2015,5,5,2.6,28.1,32.6,24.9,1.3678,103.9826,2023-05-05,May,19,3
Changi,2015-05-06,2015,5,6,3.4,28.5,32.1,25.6,1.3678,103.9826,2023-05-06,May,19,4
Changi,2015-05-07,2015,5,7,0.2,29.3,33.2,27.7,1.3678,103.9826,2023-05-07,May,19,5
Changi,2015-05-08,2015,5,8,0,28.8,31.8,26.6,1.3678,103.9826,2023-05-08,May,19,6
Changi,2015-05-09,2015,5,9,0,29.3,32.1,26.9,1.3678,103.9826,2023-05-09,May,19,7
Changi,2015-05-10,2015,5,10,0,29.6,32.3,28.1,1.3678,103.9826,2023-05-10,May,19,1
Changi,2015-05-11,2015,5,11,0,29.9,32.8,28,1.3678,103.9826,2023-05-11,May,20,2
Changi,2015-05-12,2015,5,12,3,29.2,32.5,27.7,1.3678,103.9826,2023-05-12,May,20,3
Changi,2015-05-13,2015,5,13,0,29.2,32.9,26.8,1.3678,103.9826,2023-05-13,May,20,4
Changi,2015-05-14,2015,5,14,16.6,29.2,34.2,24.9,1.3678,103.9826,2023-05-14,May,20,5
Changi,2015-05-15,2015,5,15,9.8,27.2,30.3,25.4,1.3678,103.9826,2023-05-15,May,20,6
Changi,2015-05-16,2015,5,16,0,28.4,31.3,26.4,1.3678,103.9826,2023-05-16,May,20,7
Changi,2015-05-17,2015,5,17,0,29,32.4,26.5,1.3678,103.9826,2023-05-17,May,20,1
Changi,2015-05-18,2015,5,18,2.4,28.6,32,26.3,1.3678,103.9826,2023-05-18,May,21,2
Changi,2015-05-19,2015,5,19,0,29.4,33,27.5,1.3678,103.9826,2023-05-19,May,21,3
